"id","registration","timestamp","lat","lon","altitude"
403,"EC-KXU","2023-05-18 10:35:26.756",NULL,NULL,NULL
404,"EC-ISZ","2023-05-18 10:35:27.11",NULL,NULL,NULL
405,"EC-LAR","2023-05-18 10:35:27.483",NULL,NULL,NULL
406,"EC-JMK","2023-05-18 10:35:27.869",NULL,NULL,NULL
407,"EC-LGC","2023-05-18 10:35:28.226",NULL,NULL,NULL
408,"EC-LGD","2023-05-18 10:35:28.553",NULL,NULL,NULL
409,"EC-MHV","2023-05-18 10:35:28.948",NULL,NULL,NULL
410,"EC-LBD","2023-05-18 10:40:24.607",NULL,NULL,NULL
411,"EC-MMF","2023-05-18 10:40:24.939",NULL,NULL,NULL
412,"EC-MDO","2023-05-18 10:40:25.361",NULL,NULL,NULL
413,"EC-IKS","2023-05-18 10:40:25.712",NULL,NULL,NULL
414,"EC-ISB","2023-05-18 10:40:26.064",NULL,NULL,NULL
415,"EC-LDF","2023-05-18 10:40:26.425",NULL,NULL,NULL
416,"EC-KXU","2023-05-18 10:40:26.803",NULL,NULL,NULL
417,"EC-ISZ","2023-05-18 10:40:27.194",NULL,NULL,NULL
418,"EC-LAR","2023-05-18 10:40:27.57",NULL,NULL,NULL
419,"EC-JMK","2023-05-18 10:40:27.905",NULL,NULL,NULL
420,"EC-LGC","2023-05-18 10:40:28.28",NULL,NULL,NULL
421,"EC-LGD","2023-05-18 10:40:28.626",NULL,NULL,NULL
422,"EC-MHV","2023-05-18 10:40:29.012",NULL,NULL,NULL
423,"EC-LBD","2023-05-18 10:45:24.835",NULL,NULL,NULL
424,"EC-MMF","2023-05-18 10:45:25.224",NULL,NULL,NULL
425,"EC-MDO","2023-05-18 10:45:25.607",NULL,NULL,NULL
426,"EC-IKS","2023-05-18 10:45:25.958",NULL,NULL,NULL
427,"EC-ISB","2023-05-18 10:45:26.316",NULL,NULL,NULL
428,"EC-LDF","2023-05-18 10:45:26.688",NULL,NULL,NULL
429,"EC-KXU","2023-05-18 10:45:27.075",NULL,NULL,NULL
430,"EC-ISZ","2023-05-18 10:45:27.444",NULL,NULL,NULL
431,"EC-LAR","2023-05-18 10:45:27.788",NULL,NULL,NULL
432,"EC-JMK","2023-05-18 10:45:28.133",NULL,NULL,NULL
433,"EC-LGC","2023-05-18 10:45:28.476",NULL,NULL,NULL
434,"EC-LGD","2023-05-18 10:45:28.841",NULL,NULL,NULL
435,"EC-MHV","2023-05-18 10:45:29.208",NULL,NULL,NULL
436,"EC-LBD","2023-05-18 10:50:24.659",NULL,NULL,NULL
437,"EC-MMF","2023-05-18 10:50:25.001",NULL,NULL,NULL
438,"EC-MDO","2023-05-18 10:50:25.38",NULL,NULL,NULL
439,"EC-IKS","2023-05-18 10:50:25.756",NULL,NULL,NULL
440,"EC-ISB","2023-05-18 10:50:26.099",NULL,NULL,NULL
441,"EC-LDF","2023-05-18 10:50:26.482",NULL,NULL,NULL
442,"EC-KXU","2023-05-18 10:50:26.813",NULL,NULL,NULL
443,"EC-ISZ","2023-05-18 10:50:27.202",NULL,NULL,NULL
444,"EC-LAR","2023-05-18 10:50:27.539",NULL,NULL,NULL
445,"EC-JMK","2023-05-18 10:50:27.917",NULL,NULL,NULL
446,"EC-LGC","2023-05-18 10:50:28.268",NULL,NULL,NULL
447,"EC-LGD","2023-05-18 10:50:28.614",NULL,NULL,NULL
448,"EC-MHV","2023-05-18 10:50:29.065",NULL,NULL,NULL
449,"EC-LBD","2023-05-18 10:55:24.532",NULL,NULL,NULL
450,"EC-MMF","2023-05-18 10:55:24.888",NULL,NULL,NULL
451,"EC-MDO","2023-05-18 10:55:25.307",NULL,NULL,NULL
452,"EC-IKS","2023-05-18 10:55:25.693",NULL,NULL,NULL
453,"EC-ISB","2023-05-18 10:55:26.037",NULL,NULL,NULL
454,"EC-LDF","2023-05-18 10:55:26.387",NULL,NULL,NULL
455,"EC-KXU","2023-05-18 10:55:26.752",NULL,NULL,NULL
456,"EC-ISZ","2023-05-18 10:55:27.122",NULL,NULL,NULL
457,"EC-LAR","2023-05-18 10:55:27.45",NULL,NULL,NULL
458,"EC-JMK","2023-05-18 10:55:27.824",NULL,NULL,NULL
459,"EC-LGC","2023-05-18 10:55:28.158",NULL,NULL,NULL
460,"EC-LGD","2023-05-18 10:55:28.507",NULL,NULL,NULL
461,"EC-MHV","2023-05-18 10:55:28.88",NULL,NULL,NULL
462,"EC-LBD","2023-05-18 11:00:24.559",NULL,NULL,NULL
463,"EC-MMF","2023-05-18 11:00:24.918",NULL,NULL,NULL
464,"EC-MDO","2023-05-18 11:00:25.335",NULL,NULL,NULL
465,"EC-IKS","2023-05-18 11:00:25.732",NULL,NULL,NULL
466,"EC-ISB","2023-05-18 11:00:26.136",NULL,NULL,NULL
467,"EC-LDF","2023-05-18 11:00:26.479",NULL,NULL,NULL
468,"EC-KXU","2023-05-18 11:00:26.827",NULL,NULL,NULL
469,"EC-ISZ","2023-05-18 11:00:27.215",NULL,NULL,NULL
470,"EC-LAR","2023-05-18 11:00:27.583",NULL,NULL,NULL
471,"EC-JMK","2023-05-18 11:00:27.976",NULL,NULL,NULL
472,"EC-LGC","2023-05-18 11:00:28.351",NULL,NULL,NULL
473,"EC-LGD","2023-05-18 11:00:28.705",NULL,NULL,NULL
474,"EC-MHV","2023-05-18 11:00:29.054",NULL,NULL,NULL
475,"EC-LBD","2023-05-18 11:05:24.538",NULL,NULL,NULL
476,"EC-MMF","2023-05-18 11:05:24.905",NULL,NULL,NULL
477,"EC-MDO","2023-05-18 11:05:25.304",NULL,NULL,NULL
478,"EC-IKS","2023-05-18 11:05:25.693",NULL,NULL,NULL
479,"EC-ISB","2023-05-18 11:05:26.074",NULL,NULL,NULL
480,"EC-LDF","2023-05-18 11:05:26.402",NULL,NULL,NULL
481,"EC-KXU","2023-05-18 11:05:26.785",NULL,NULL,NULL
482,"EC-ISZ","2023-05-18 11:05:27.15",NULL,NULL,NULL
483,"EC-LAR","2023-05-18 11:05:27.488",NULL,NULL,NULL
484,"EC-JMK","2023-05-18 11:05:27.854",NULL,NULL,NULL
485,"EC-LGC","2023-05-18 11:05:28.229",NULL,NULL,NULL
486,"EC-LGD","2023-05-18 11:05:28.573",NULL,NULL,NULL
487,"EC-MHV","2023-05-18 11:05:28.917",NULL,NULL,NULL
488,"EC-LBD","2023-05-18 11:10:24.703",NULL,NULL,NULL
489,"EC-MMF","2023-05-18 11:10:25.066",NULL,NULL,NULL
490,"EC-MDO","2023-05-18 11:10:25.423",NULL,NULL,NULL
491,"EC-IKS","2023-05-18 11:10:25.789",NULL,NULL,NULL
492,"EC-ISB","2023-05-18 11:10:26.138",NULL,NULL,NULL
493,"EC-LDF","2023-05-18 11:10:26.512",NULL,NULL,NULL
494,"EC-KXU","2023-05-18 11:10:26.859",NULL,NULL,NULL
495,"EC-ISZ","2023-05-18 11:10:27.277",NULL,NULL,NULL
496,"EC-LAR","2023-05-18 11:10:27.629",NULL,NULL,NULL
497,"EC-JMK","2023-05-18 11:10:27.993",NULL,NULL,NULL
498,"EC-LGC","2023-05-18 11:10:28.358",NULL,NULL,NULL
499,"EC-LGD","2023-05-18 11:10:28.733",NULL,NULL,NULL
500,"EC-MHV","2023-05-18 11:10:29.191",NULL,NULL,NULL
501,"EC-LBD","2023-05-18 11:15:24.64",NULL,NULL,NULL
502,"EC-MMF","2023-05-18 11:15:24.977",NULL,NULL,NULL
503,"EC-MDO","2023-05-18 11:15:25.367",NULL,NULL,NULL
504,"EC-IKS","2023-05-18 11:15:25.73",NULL,NULL,NULL
505,"EC-ISB","2023-05-18 11:15:26.109",NULL,NULL,NULL
506,"EC-LDF","2023-05-18 11:15:26.474",NULL,NULL,NULL
507,"EC-KXU","2023-05-18 11:15:26.845",NULL,NULL,NULL
508,"EC-ISZ","2023-05-18 11:15:27.224",NULL,NULL,NULL
509,"EC-LAR","2023-05-18 11:15:27.561",NULL,NULL,NULL
510,"EC-JMK","2023-05-18 11:15:27.927",NULL,NULL,NULL
511,"EC-LGC","2023-05-18 11:15:28.266",NULL,NULL,NULL
512,"EC-LGD","2023-05-18 11:15:28.648",NULL,NULL,NULL
513,"EC-MHV","2023-05-18 11:15:29.043",NULL,NULL,NULL
514,"EC-LBD","2023-05-18 11:20:24.728",NULL,NULL,NULL
515,"EC-MMF","2023-05-18 11:20:25.09",NULL,NULL,NULL
516,"EC-MDO","2023-05-18 11:20:25.527",NULL,NULL,NULL
517,"EC-IKS","2023-05-18 11:20:25.868",NULL,NULL,NULL
518,"EC-ISB","2023-05-18 11:20:26.202",NULL,NULL,NULL
519,"EC-LDF","2023-05-18 11:20:26.599",NULL,NULL,NULL
520,"EC-KXU","2023-05-18 11:20:26.993",NULL,NULL,NULL
521,"EC-ISZ","2023-05-18 11:20:27.382",NULL,NULL,NULL
522,"EC-LAR","2023-05-18 11:20:27.778",NULL,NULL,NULL
523,"EC-JMK","2023-05-18 11:20:28.128",NULL,NULL,NULL
524,"EC-LGC","2023-05-18 11:20:28.493",NULL,NULL,NULL
525,"EC-LGD","2023-05-18 11:20:28.842",NULL,NULL,NULL
526,"EC-MHV","2023-05-18 11:20:29.241",NULL,NULL,NULL
527,"EC-LBD","2023-05-18 11:25:24.724",NULL,NULL,NULL
528,"EC-MMF","2023-05-18 11:25:25.094",NULL,NULL,NULL
529,"EC-MDO","2023-05-18 11:25:25.486",NULL,NULL,NULL
530,"EC-IKS","2023-05-18 11:25:25.885",NULL,NULL,NULL
531,"EC-ISB","2023-05-18 11:25:26.253",NULL,NULL,NULL
532,"EC-LDF","2023-05-18 11:25:26.587",NULL,NULL,NULL
533,"EC-KXU","2023-05-18 11:25:26.981",NULL,NULL,NULL
534,"EC-ISZ","2023-05-18 11:25:27.334",NULL,NULL,NULL
535,"EC-LAR","2023-05-18 11:25:27.698",NULL,NULL,NULL
536,"EC-JMK","2023-05-18 11:25:28.083",NULL,NULL,NULL
537,"EC-LGC","2023-05-18 11:25:28.481",NULL,NULL,NULL
538,"EC-LGD","2023-05-18 11:25:28.855",NULL,NULL,NULL
539,"EC-MHV","2023-05-18 11:25:29.257",NULL,NULL,NULL
540,"EC-LBD","2023-05-18 11:30:24.65",NULL,NULL,NULL
541,"EC-MMF","2023-05-18 11:30:25.02",NULL,NULL,NULL
542,"EC-MDO","2023-05-18 11:30:25.418",NULL,NULL,NULL
543,"EC-IKS","2023-05-18 11:30:25.832",NULL,NULL,NULL
544,"EC-ISB","2023-05-18 11:30:26.181",NULL,NULL,NULL
545,"EC-LDF","2023-05-18 11:30:26.582",NULL,NULL,NULL
546,"EC-KXU","2023-05-18 11:30:26.938",NULL,NULL,NULL
547,"EC-ISZ","2023-05-18 11:30:27.302",NULL,NULL,NULL
548,"EC-LAR","2023-05-18 11:30:27.698",NULL,NULL,NULL
549,"EC-JMK","2023-05-18 11:30:28.065",NULL,NULL,NULL
550,"EC-LGC","2023-05-18 11:30:28.418",NULL,NULL,NULL
551,"EC-LGD","2023-05-18 11:30:28.772",NULL,NULL,NULL
552,"EC-MHV","2023-05-18 11:30:29.169",NULL,NULL,NULL
553,"EC-LBD","2023-05-18 11:35:24.735",NULL,NULL,NULL
554,"EC-MMF","2023-05-18 11:35:25.1",NULL,NULL,NULL
555,"EC-MDO","2023-05-18 11:35:25.526",NULL,NULL,NULL
556,"EC-IKS","2023-05-18 11:35:25.879",NULL,NULL,NULL
557,"EC-ISB","2023-05-18 11:35:26.257",NULL,NULL,NULL
558,"EC-LDF","2023-05-18 11:35:26.671",NULL,NULL,NULL
559,"EC-KXU","2023-05-18 11:35:27.065",NULL,NULL,NULL
560,"EC-ISZ","2023-05-18 11:35:27.504",NULL,NULL,NULL
561,"EC-LAR","2023-05-18 11:35:27.905",NULL,NULL,NULL
562,"EC-JMK","2023-05-18 11:35:28.283",NULL,NULL,NULL
563,"EC-LGC","2023-05-18 11:35:28.615",NULL,NULL,NULL
564,"EC-LGD","2023-05-18 11:35:28.978",NULL,NULL,NULL
565,"EC-MHV","2023-05-18 11:35:29.402",NULL,NULL,NULL
566,"EC-LBD","2023-05-18 11:40:24.751",NULL,NULL,NULL
567,"EC-MMF","2023-05-18 11:40:25.151",NULL,NULL,NULL
568,"EC-MDO","2023-05-18 11:40:25.589",NULL,NULL,NULL
569,"EC-IKS","2023-05-18 11:40:25.935",NULL,NULL,NULL
570,"EC-ISB","2023-05-18 11:40:26.278",NULL,NULL,NULL
571,"EC-LDF","2023-05-18 11:40:26.646",NULL,NULL,NULL
572,"EC-KXU","2023-05-18 11:40:27.011",NULL,NULL,NULL
573,"EC-ISZ","2023-05-18 11:40:27.402",NULL,NULL,NULL
574,"EC-LAR","2023-05-18 11:40:27.739",NULL,NULL,NULL
575,"EC-JMK","2023-05-18 11:40:28.089",NULL,NULL,NULL
576,"EC-LGC","2023-05-18 11:40:28.496",NULL,NULL,NULL
577,"EC-LGD","2023-05-18 11:40:28.875",NULL,NULL,NULL
578,"EC-MHV","2023-05-18 11:40:29.332",NULL,NULL,NULL
579,"EC-LBD","2023-05-18 11:45:24.605",NULL,NULL,NULL
580,"EC-MMF","2023-05-18 11:45:24.973",NULL,NULL,NULL
581,"EC-MDO","2023-05-18 11:45:25.381",NULL,NULL,NULL
582,"EC-IKS","2023-05-18 11:45:25.785",NULL,NULL,NULL
583,"EC-ISB","2023-05-18 11:45:26.144",NULL,NULL,NULL
584,"EC-LDF","2023-05-18 11:45:26.519",NULL,NULL,NULL
585,"EC-KXU","2023-05-18 11:45:26.893",NULL,NULL,NULL
586,"EC-ISZ","2023-05-18 11:45:27.284",NULL,NULL,NULL
587,"EC-LAR","2023-05-18 11:45:27.672",NULL,NULL,NULL
588,"EC-JMK","2023-05-18 11:45:28.082",NULL,NULL,NULL
589,"EC-LGC","2023-05-18 11:45:28.457",NULL,NULL,NULL
590,"EC-LGD","2023-05-18 11:45:28.883",NULL,NULL,NULL
591,"EC-MHV","2023-05-18 11:45:29.266",NULL,NULL,NULL
592,"EC-LBD","2023-05-18 11:50:24.554",NULL,NULL,NULL
593,"EC-MMF","2023-05-18 11:50:24.911",NULL,NULL,NULL
594,"EC-MDO","2023-05-18 11:50:25.242",NULL,NULL,NULL
595,"EC-IKS","2023-05-18 11:50:25.661",NULL,NULL,NULL
596,"EC-ISB","2023-05-18 11:50:26.02",NULL,NULL,NULL
597,"EC-LDF","2023-05-18 11:50:26.368",NULL,NULL,NULL
598,"EC-KXU","2023-05-18 11:50:26.781",NULL,NULL,NULL
599,"EC-ISZ","2023-05-18 11:50:27.194",NULL,NULL,NULL
600,"EC-LAR","2023-05-18 11:50:27.605",NULL,NULL,NULL
601,"EC-JMK","2023-05-18 11:50:27.996",NULL,NULL,NULL
602,"EC-LGC","2023-05-18 11:50:28.38",NULL,NULL,NULL
603,"EC-LGD","2023-05-18 11:50:28.791",NULL,NULL,NULL
604,"EC-MHV","2023-05-18 11:50:29.199",NULL,NULL,NULL
605,"EC-LBD","2023-05-18 11:55:24.562",NULL,NULL,NULL
606,"EC-MMF","2023-05-18 11:55:24.906",NULL,NULL,NULL
607,"EC-MDO","2023-05-18 11:55:25.304",NULL,NULL,NULL
608,"EC-IKS","2023-05-18 11:55:25.671",NULL,NULL,NULL
609,"EC-ISB","2023-05-18 11:55:26.115",NULL,NULL,NULL
610,"EC-LDF","2023-05-18 11:55:26.469",NULL,NULL,NULL
611,"EC-KXU","2023-05-18 11:55:26.814",NULL,NULL,NULL
612,"EC-ISZ","2023-05-18 11:55:27.171",NULL,NULL,NULL
613,"EC-LAR","2023-05-18 11:55:27.606",NULL,NULL,NULL
614,"EC-JMK","2023-05-18 11:55:28.004",NULL,NULL,NULL
615,"EC-LGC","2023-05-18 11:55:28.372",NULL,NULL,NULL
616,"EC-LGD","2023-05-18 11:55:28.762",NULL,NULL,NULL
617,"EC-MHV","2023-05-18 11:55:29.115",NULL,NULL,NULL
618,"EC-LBD","2023-05-18 12:00:24.774",NULL,NULL,NULL
619,"EC-MMF","2023-05-18 12:00:25.178",NULL,NULL,NULL
620,"EC-MDO","2023-05-18 12:00:25.565",NULL,NULL,NULL
621,"EC-IKS","2023-05-18 12:00:25.97",NULL,NULL,NULL
622,"EC-ISB","2023-05-18 12:00:26.364",NULL,NULL,NULL
623,"EC-LDF","2023-05-18 12:00:26.792",NULL,NULL,NULL
624,"EC-KXU","2023-05-18 12:00:27.205",NULL,NULL,NULL
625,"EC-ISZ","2023-05-18 12:00:27.637",NULL,NULL,NULL
626,"EC-LAR","2023-05-18 12:00:28.111",NULL,NULL,NULL
627,"EC-JMK","2023-05-18 12:00:28.47",NULL,NULL,NULL
628,"EC-LGC","2023-05-18 12:00:28.901",NULL,NULL,NULL
629,"EC-LGD","2023-05-18 12:00:29.302",NULL,NULL,NULL
630,"EC-MHV","2023-05-18 12:00:29.649",NULL,NULL,NULL
631,"EC-LBD","2023-05-18 12:05:24.804",NULL,NULL,NULL
632,"EC-MMF","2023-05-18 12:05:25.204",NULL,NULL,NULL
633,"EC-MDO","2023-05-18 12:05:25.66",NULL,NULL,NULL
634,"EC-IKS","2023-05-18 12:05:26.037",NULL,NULL,NULL
635,"EC-ISB","2023-05-18 12:05:26.435",NULL,NULL,NULL
636,"EC-LDF","2023-05-18 12:05:26.801",NULL,NULL,NULL
637,"EC-KXU","2023-05-18 12:05:27.147",NULL,NULL,NULL
638,"EC-ISZ","2023-05-18 12:05:27.621",NULL,NULL,NULL
639,"EC-LAR","2023-05-18 12:05:28.087",NULL,NULL,NULL
640,"EC-JMK","2023-05-18 12:05:28.549",NULL,NULL,NULL
641,"EC-LGC","2023-05-18 12:05:28.967",NULL,NULL,NULL
642,"EC-LGD","2023-05-18 12:05:29.382",NULL,NULL,NULL
643,"EC-MHV","2023-05-18 12:05:29.839",NULL,NULL,NULL
644,"EC-LBD","2023-05-18 12:10:24.784",NULL,NULL,NULL
645,"EC-MMF","2023-05-18 12:10:25.122",NULL,NULL,NULL
646,"EC-MDO","2023-05-18 12:10:25.522",NULL,NULL,NULL
647,"EC-IKS","2023-05-18 12:10:25.867",NULL,NULL,NULL
648,"EC-ISB","2023-05-18 12:10:26.2",NULL,NULL,NULL
649,"EC-LDF","2023-05-18 12:10:26.574",NULL,NULL,NULL
650,"EC-KXU","2023-05-18 12:10:26.931",NULL,NULL,NULL
651,"EC-ISZ","2023-05-18 12:10:27.337",NULL,NULL,NULL
652,"EC-LAR","2023-05-18 12:10:27.724",NULL,NULL,NULL
653,"EC-JMK","2023-05-18 12:10:28.139",NULL,NULL,NULL
654,"EC-LGC","2023-05-18 12:10:28.554",NULL,NULL,NULL
655,"EC-LGD","2023-05-18 12:10:28.963",NULL,NULL,NULL
656,"EC-MHV","2023-05-18 12:10:29.343",NULL,NULL,NULL
657,"EC-LBD","2023-05-18 12:15:24.645",NULL,NULL,NULL
658,"EC-MMF","2023-05-18 12:15:25.05",NULL,NULL,NULL
659,"EC-MDO","2023-05-18 12:15:25.448",NULL,NULL,NULL
660,"EC-IKS","2023-05-18 12:15:25.797",NULL,NULL,NULL
661,"EC-ISB","2023-05-18 12:15:26.209",NULL,NULL,NULL
662,"EC-LDF","2023-05-18 12:15:26.655",NULL,NULL,NULL
663,"EC-KXU","2023-05-18 12:15:27.038",NULL,NULL,NULL
664,"EC-ISZ","2023-05-18 12:15:27.427",NULL,NULL,NULL
665,"EC-LAR","2023-05-18 12:15:27.856",NULL,NULL,NULL
666,"EC-JMK","2023-05-18 12:15:28.262",NULL,NULL,NULL
667,"EC-LGC","2023-05-18 12:15:28.62",NULL,NULL,NULL
668,"EC-LGD","2023-05-18 12:15:29.015",NULL,NULL,NULL
669,"EC-MHV","2023-05-18 12:15:29.402",NULL,NULL,NULL
670,"EC-LBD","2023-05-18 12:20:24.642",NULL,NULL,NULL
671,"EC-MMF","2023-05-18 12:20:24.994",NULL,NULL,NULL
672,"EC-MDO","2023-05-18 12:20:25.356",NULL,NULL,NULL
673,"EC-IKS","2023-05-18 12:20:25.789",NULL,NULL,NULL
674,"EC-ISB","2023-05-18 12:20:26.134",NULL,NULL,NULL
675,"EC-LDF","2023-05-18 12:20:26.512",NULL,NULL,NULL
676,"EC-KXU","2023-05-18 12:20:26.936",NULL,NULL,NULL
677,"EC-ISZ","2023-05-18 12:20:27.353",NULL,NULL,NULL
678,"EC-LAR","2023-05-18 12:20:27.718",NULL,NULL,NULL
679,"EC-JMK","2023-05-18 12:20:28.09",NULL,NULL,NULL
680,"EC-LGC","2023-05-18 12:20:28.437",NULL,NULL,NULL
681,"EC-LGD","2023-05-18 12:20:28.856",NULL,NULL,NULL
682,"EC-MHV","2023-05-18 12:20:29.208",NULL,NULL,NULL
683,"EC-LBD","2023-05-18 12:25:24.671",NULL,NULL,NULL
684,"EC-MMF","2023-05-18 12:25:25.09",NULL,NULL,NULL
685,"EC-MDO","2023-05-18 12:25:25.499",NULL,NULL,NULL
686,"EC-IKS","2023-05-18 12:25:25.871",NULL,NULL,NULL
687,"EC-ISB","2023-05-18 12:25:26.25",NULL,NULL,NULL
688,"EC-LDF","2023-05-18 12:25:26.669",NULL,NULL,NULL
689,"EC-KXU","2023-05-18 12:25:27.083",NULL,NULL,NULL
690,"EC-ISZ","2023-05-18 12:25:27.491",NULL,NULL,NULL
691,"EC-LAR","2023-05-18 12:25:27.863",NULL,NULL,NULL
692,"EC-JMK","2023-05-18 12:25:28.292",NULL,NULL,NULL
693,"EC-LGC","2023-05-18 12:25:28.695",NULL,NULL,NULL
694,"EC-LGD","2023-05-18 12:25:29.062",NULL,NULL,NULL
695,"EC-MHV","2023-05-18 12:25:29.503",NULL,NULL,NULL
696,"EC-LBD","2023-05-18 12:30:24.766",NULL,NULL,NULL
697,"EC-MMF","2023-05-18 12:30:25.108",NULL,NULL,NULL
698,"EC-MDO","2023-05-18 12:30:25.51",NULL,NULL,NULL
699,"EC-IKS","2023-05-18 12:30:25.859",NULL,NULL,NULL
700,"EC-ISB","2023-05-18 12:30:26.227",NULL,NULL,NULL
701,"EC-LDF","2023-05-18 12:30:26.609",NULL,NULL,NULL
702,"EC-KXU","2023-05-18 12:30:26.961",NULL,NULL,NULL
703,"EC-ISZ","2023-05-18 12:30:27.356",NULL,NULL,NULL
704,"EC-LAR","2023-05-18 12:30:27.769",NULL,NULL,NULL
705,"EC-JMK","2023-05-18 12:30:28.144",NULL,NULL,NULL
706,"EC-LGC","2023-05-18 12:30:28.516",NULL,NULL,NULL
707,"EC-LGD","2023-05-18 12:30:28.868",NULL,NULL,NULL
708,"EC-MHV","2023-05-18 12:30:29.243",NULL,NULL,NULL
709,"EC-LBD","2023-05-18 12:35:24.639",NULL,NULL,NULL
710,"EC-MMF","2023-05-18 12:35:24.995",NULL,NULL,NULL
711,"EC-MDO","2023-05-18 12:35:25.538",NULL,NULL,NULL
712,"EC-IKS","2023-05-18 12:35:25.921",NULL,NULL,NULL
713,"EC-ISB","2023-05-18 12:35:26.273",NULL,NULL,NULL
714,"EC-LDF","2023-05-18 12:35:26.673",NULL,NULL,NULL
715,"EC-KXU","2023-05-18 12:35:27.06",NULL,NULL,NULL
716,"EC-ISZ","2023-05-18 12:35:27.418",NULL,NULL,NULL
717,"EC-LAR","2023-05-18 12:35:27.811",NULL,NULL,NULL
718,"EC-JMK","2023-05-18 12:35:28.223",NULL,NULL,NULL
719,"EC-LGC","2023-05-18 12:35:28.579",NULL,NULL,NULL
720,"EC-LGD","2023-05-18 12:35:28.951",NULL,NULL,NULL
721,"EC-MHV","2023-05-18 12:35:29.319",NULL,NULL,NULL
722,"EC-LBD","2023-05-18 12:40:24.642",NULL,NULL,NULL
723,"EC-MMF","2023-05-18 12:40:25.025",NULL,NULL,NULL
724,"EC-MDO","2023-05-18 12:40:25.406",NULL,NULL,NULL
725,"EC-IKS","2023-05-18 12:40:25.78",NULL,NULL,NULL
726,"EC-ISB","2023-05-18 12:40:26.157",NULL,NULL,NULL
727,"EC-LDF","2023-05-18 12:40:26.539",NULL,NULL,NULL
728,"EC-KXU","2023-05-18 12:40:26.951",NULL,NULL,NULL
729,"EC-ISZ","2023-05-18 12:40:27.404",NULL,NULL,NULL
730,"EC-LAR","2023-05-18 12:40:27.86",NULL,NULL,NULL
731,"EC-JMK","2023-05-18 12:40:28.236",NULL,NULL,NULL
732,"EC-LGC","2023-05-18 12:40:28.629",NULL,NULL,NULL
733,"EC-LGD","2023-05-18 12:40:28.994",NULL,NULL,NULL
734,"EC-MHV","2023-05-18 12:40:29.435",NULL,NULL,NULL
735,"EC-LBD","2023-05-18 12:45:24.662",NULL,NULL,NULL
736,"EC-MMF","2023-05-18 12:45:25.031",NULL,NULL,NULL
737,"EC-MDO","2023-05-18 12:45:25.443",NULL,NULL,NULL
738,"EC-IKS","2023-05-18 12:45:25.876",NULL,NULL,NULL
739,"EC-ISB","2023-05-18 12:45:26.285",NULL,NULL,NULL
740,"EC-LDF","2023-05-18 12:45:26.681",NULL,NULL,NULL
741,"EC-KXU","2023-05-18 12:45:27.092",NULL,NULL,NULL
742,"EC-ISZ","2023-05-18 12:45:27.456",NULL,NULL,NULL
743,"EC-LAR","2023-05-18 12:45:27.9",NULL,NULL,NULL
744,"EC-JMK","2023-05-18 12:45:28.34",NULL,NULL,NULL
745,"EC-LGC","2023-05-18 12:45:28.788",NULL,NULL,NULL
746,"EC-LGD","2023-05-18 12:45:29.215",NULL,NULL,NULL
747,"EC-MHV","2023-05-18 12:45:29.613",NULL,NULL,NULL
748,"EC-LBD","2023-05-18 12:50:25.452",NULL,NULL,NULL
749,"EC-MMF","2023-05-18 12:50:25.857",NULL,NULL,NULL
750,"EC-MDO","2023-05-18 12:50:26.221",NULL,NULL,NULL
751,"EC-IKS","2023-05-18 12:50:26.602",NULL,NULL,NULL
752,"EC-ISB","2023-05-18 12:50:27.019",NULL,NULL,NULL
753,"EC-LDF","2023-05-18 12:50:27.41",NULL,NULL,NULL
754,"EC-KXU","2023-05-18 12:50:27.779",NULL,NULL,NULL
755,"EC-ISZ","2023-05-18 12:50:28.139",NULL,NULL,NULL
756,"EC-LAR","2023-05-18 12:50:28.52",NULL,NULL,NULL
757,"EC-JMK","2023-05-18 12:50:28.936",NULL,NULL,NULL
758,"EC-LGC","2023-05-18 12:50:29.307",NULL,NULL,NULL
759,"EC-LGD","2023-05-18 12:50:29.668",NULL,NULL,NULL
760,"EC-MHV","2023-05-18 12:50:30.048",NULL,NULL,NULL
761,"EC-LBD","2023-05-18 12:55:24.724",NULL,NULL,NULL
762,"EC-MMF","2023-05-18 12:55:25.091",NULL,NULL,NULL
763,"EC-MDO","2023-05-18 12:55:25.455",NULL,NULL,NULL
764,"EC-IKS","2023-05-18 12:55:25.835",NULL,NULL,NULL
765,"EC-ISB","2023-05-18 12:55:26.262",NULL,NULL,NULL
766,"EC-LDF","2023-05-18 12:55:26.663",NULL,NULL,NULL
767,"EC-KXU","2023-05-18 12:55:27.042",NULL,NULL,NULL
768,"EC-ISZ","2023-05-18 12:55:27.434",NULL,NULL,NULL
769,"EC-LAR","2023-05-18 12:55:27.844",NULL,NULL,NULL
770,"EC-JMK","2023-05-18 12:55:28.29",NULL,NULL,NULL
771,"EC-LGC","2023-05-18 12:55:28.683",NULL,NULL,NULL
772,"EC-LGD","2023-05-18 12:55:29.083",NULL,NULL,NULL
773,"EC-MHV","2023-05-18 12:55:29.478",NULL,NULL,NULL
774,"EC-LBD","2023-05-18 13:00:24.633",NULL,NULL,NULL
775,"EC-MMF","2023-05-18 13:00:25.094",NULL,NULL,NULL
776,"EC-MDO","2023-05-18 13:00:25.513",NULL,NULL,NULL
777,"EC-IKS","2023-05-18 13:00:25.867",NULL,NULL,NULL
778,"EC-ISB","2023-05-18 13:00:26.248",NULL,NULL,NULL
779,"EC-LDF","2023-05-18 13:00:26.675",NULL,NULL,NULL
